time_s,Cs1_pF,Cs2_pF,lambda,innovation_scalar,E_in,E_quad,base_in,evidence_ratio_base,evidence_ratio_quad,evidence_background_excess,evidence_phase_weight,fault_evidence_score,update_weight,delta_c_m2_raw_1,delta_c_m2_raw_2,delta_c_raw_1,delta_c_raw_2,delta_c_applied_1,delta_c_applied_2,J_increment_norm_raw,J_increment_norm_applied,h_increment_norm_raw,h_increment_norm_applied,rate_limit_active,projection_active,base_in_increment_candidate,base_in_increment_applied
1.23998,9.9699652404605,10.0224320924632,0.982737306209041,0.00551132305211652,0.00092849448228515,8.55321250433511e-06,0.000932014386246957,0.996166045177821,108.55505832346,0,1,0,1,-0.00125313143774264,0.00251996419236633,-0.00125313143774264,0.00251996419236633,-0.00125313143774264,0.00251996419236633,2.94083822565757e-06,2.94083822565757e-06,3.56735823800252e-05,3.56735823800252e-05,0,0,-5.36025984032183e-08,-5.36025984032183e-08
1.25998,9.95114444996454,10.0348878138306,0.896310260505443,0.0443549390986771,0.000929546841000774,1.25777437141117e-05,0.000931977373068265,0.997352460130641,73.9041009351666,0,1,0,1,-0.0188207904959548,0.0124557213674343,-0.0188207904959548,0.0124557213674343,-0.0188207904959548,0.0124557213674343,7.20936348740543e-08,7.20936348740543e-08,1.07791278725422e-06,1.07791278725422e-06,0,0,-3.70131786926612e-08,-3.70131786926612e-08
1.27998,9.96419957039814,10.0373046618178,0.934990782882608,0.0269704346595022,0.000927937062949138,8.41592637818012e-06,0.000931916768416478,0.995664798056152,110.259645964882,0,1,0,1,0.0130551204336005,0.00241684798721309,0.0130551204336005,0.00241684798721309,0.0130551204336005,0.00241684798721309,1.25831345693568e-06,1.25831345693568e-06,1.55817120843362e-05,1.55817120843362e-05,0,0,-6.06046517869418e-08,-6.06046517869418e-08
1.29998,9.95601332499867,10.0418941862239,0.950235445287454,0.0201189009944026,0.000932230191821419,1.30920302208943e-05,0.000931921456628009,1.0003363212417,71.2059303314019,0.00280267701420015,1,0.00280267701420015,0.997205156030751,-0.00820812913654123,0.00460179328184829,-0.00818624539947521,0.00458952440602189,-0.00818624539947521,0.00458952440602189,1.71708430275933e-06,1.71228532005107e-06,2.0744209322955e-05,2.06862324946319e-05,0,0,4.70135107417686e-09,4.68821153147987e-09
1.31998,9.9357299531541,10.0437438935268,0.898842794916995,0.0432167213856201,0.000926350903039417,1.31605593396293e-05,0.00093183789832418,0.994022507423566,70.3884142852763,0,1,0,1,-0.0202833718445721,0.00184970730290068,-0.0202833718445721,0.00184970730290068,-0.0202833718445721,0.00184970730290068,2.78499266296365e-07,2.78499266296365e-07,3.80011946749811e-06,3.80011946749811e-06,0,0,-8.35583038288467e-08,-8.35583038288467e-08
1.33998,9.92501142954194,10.0523763728958,0.924919082592951,0.031497041531258,0.000938587680303735,9.60184121839824e-06,0.000931933381442076,1.0072435151988,97.7508020527966,0.0603626266566829,1,0.0603626266566829,0.943073600352168,-0.0113532771869558,0.00914369701399309,-0.0107185236121534,0.00863247936905331,-0.0107185236121534,0.00863247936905331,7.11720942392787e-07,6.71205231588404e-07,8.57728726201617e-06,8.08901317944438e-06,0,0,1.01246729693281e-07,9.54831178957251e-08
1.35998,9.9222286800467,10.0450145935748,0.955220957333907,0.0178782214229634,0.000930829757522378,1.15790266715653e-05,0.000931916827083281,0.9988157695154,80.389292114714,0,1,0,1,-0.00278274949524615,-0.0073617793210019,-0.00278274949524615,-0.0073617793210019,-0.00278274949524615,-0.0073617793210019,1.79961011354766e-06,1.79961011354766e-06,2.15567340219498e-05,2.15567340219498e-05,0,0,-1.65543587955569e-08,-1.65543587955569e-08
1.37998,9.9476184743838,10.0497485205724,0.870541595436523,0.0559363616015628,0.000928614367826297,8.58703469856069e-06,0.000931867290194426,0.996456272532881,108.141448171618,0,1,0,1,0.0253897943371033,0.00473392699756481,0.0253897943371033,0.00473392699756481,0.0253897943371033,0.00473392699756481,1.61432786679308e-06,1.61432786679308e-06,1.88582325610092e-05,1.88582325610092e-05,0,0,-4.95368888546758e-08,-4.95368888546758e-08
1.39998,9.94371656457598,10.0298435116461,0.897940954645847,0.0436220428557989,0.000927629426496078,1.67974205520843e-05,0.000931803722238951,0.995452288385737,55.2245163837796,0,1,0,1,-0.00390190980781924,-0.0199050089263206,-0.00390190980781924,-0.0199050089263206,-0.00390190980781924,-0.0199050089263206,3.71011482767504e-07,3.71011482767504e-07,5.04336220540586e-06,5.04336220540586e-06,0,0,-6.35679554753096e-08,-6.35679554753096e-08
1.41998,9.93687921715973,9.99726105329045,0.845554585739769,0.0671664783192048,0.000927407199958109,1.31287764913146e-05,0.000931737774404738,0.995281707750105,70.6392709599369,0,1,0,1,-0.00683734741624953,-0.0325824583556074,-0.00683734741624953,-0.0325824583556074,-0.00683734741624953,-0.0325824583556074,2.29130021524654e-06,2.29130021524654e-06,2.85906900214629e-05,2.85906900214629e-05,0,0,-6.59478342126402e-08,-6.59478342126402e-08
1.43998,9.95210599405746,9.99295954165055,0.922590349486497,0.0325436631521362,0.000931362673345403,1.74547350199936e-05,0.000931732147888848,0.999597417782276,53.3587403227102,0,1,0,1,0.0152267768977268,-0.00430151163990189,0.0152267768977268,-0.00430151163990189,0.0152267768977268,-0.00430151163990189,7.65593827576199e-07,7.65593827576199e-07,9.49416396698098e-06,9.49416396698098e-06,0,0,-5.62651589013606e-09,-5.62651589013606e-09
1.45998,9.96492703998065,9.99810268937328,0.930153465310467,0.0291445099728237,0.000930347302840586,9.35038487067401e-06,0.000931711375213124,0.998513687596139,99.4982897160072,0,1,0,1,0.0128210459231877,0.00514314772273039,0.0128210459231877,0.00514314772273039,0.0128210459231877,0.00514314772273039,9.77492627273397e-07,9.77492627273397e-07,1.22228250858175e-05,1.22228250858175e-05,0,0,-2.07726757239573e-08,-2.07726757239573e-08
1.47998,9.95476175154886,9.97403124034947,0.875514897919415,0.0537011694744204,0.000918106266263721,1.5536448196537e-05,0.000931507298578883,0.985397721535267,59.0937036983294,0,1,0,1,-0.0101652884317858,-0.0240714490238059,-0.0101652884317858,-0.0240714490238059,-0.0101652884317858,-0.0240714490238059,1.1031671288013e-06,1.1031671288013e-06,1.40960672498698e-05,1.40960672498698e-05,0,0,-2.04076634241122e-07,-2.04076634241122e-07
